Freq, S[1,1]re, S[1,1]im, CV[1,1], CV[2,1], CV[1,2], CV[2,2]
24750000000, 1.742619E-02, 9.840861E-02, 2.508133E-05, -1.440229E-08, -1.440229E-08, 2.500255E-05
25000000000, 2.742359E-02, 9.736745E-02, 2.507585E-05, -2.136327E-08, -2.136327E-08, 2.500602E-05
25250000000, 3.731035E-02, 9.499508E-02, 2.506967E-05, -2.736329E-08, -2.736329E-08, 2.501075E-05
25500000000, 4.731611E-02, 9.173830E-02, 2.506209E-05, -3.202397E-08, -3.202397E-08, 2.501652E-05
25750000000, 5.686946E-02, 8.762403E-02, 2.505400E-05, -3.504563E-08, -3.504563E-08, 2.502275E-05
26000000000, 6.565961E-02, 8.236050E-02, 2.504615E-05, -3.678920E-08, -3.678920E-08, 2.502933E-05
26250000000, 7.354605E-02, 7.612161E-02, 2.503865E-05, -3.734663E-08, -3.734663E-08, 2.503608E-05
26500000000, 8.079421E-02, 6.877401E-02, 2.503125E-05, -3.671119E-08, -3.671119E-08, 2.504313E-05
26750000000, 8.806128E-02, 6.067334E-02, 4.231753E-05, -9.800892E-08, -9.800892E-08, 4.239225E-05
27000000000, 9.444296E-02, 5.212747E-02, 4.229813E-05, -8.720627E-08, -8.720627E-08, 4.240800E-05
27250000000, 9.956808E-02, 4.322820E-02, 4.228228E-05, -7.436120E-08, -7.436120E-08, 4.242128E-05
27500000000, 1.035035E-01, 3.354952E-02, 4.226926E-05, -5.942385E-08, -5.942385E-08, 4.243333E-05
27750000000, 1.061057E-01, 2.372096E-02, 4.225966E-05, -4.319929E-08, -4.319929E-08, 4.244323E-05
28000000000, 1.078999E-01, 1.318469E-02, 4.225299E-05, -2.443747E-08, -2.443747E-08, 4.244999E-05
28250000000, 1.091045E-01, 2.492969E-03, 4.225011E-05, -4.598669E-09, -4.598669E-09, 4.245126E-05
28500000000, 1.088758E-01, -8.045754E-03, 4.225109E-05, 1.478890E-08, 1.478890E-08, 4.245012E-05
28750000000, 1.075939E-01, -1.856526E-02, 4.225582E-05, 3.370918E-08, 3.370918E-08, 4.244536E-05
29000000000, 1.047990E-01, -2.901095E-02, 4.226444E-05, 5.215269E-08, 5.215269E-08, 4.243840E-05
29250000000, 1.011244E-01, -3.944410E-02, 4.227688E-05, 6.891813E-08, 6.891813E-08, 4.242669E-05
29500000000, 9.657907E-02, -4.915361E-02, 4.229202E-05, 8.256196E-08, 8.256196E-08, 4.241222E-05
29750000000, 9.095135E-02, -5.842741E-02, 4.230996E-05, 9.333853E-08, 9.333853E-08, 4.239530E-05
30000000000, 8.413815E-02, -6.681187E-02, 4.233037E-05, 1.012062E-07, 1.012062E-07, 4.237745E-05
30250000000, 7.669859E-02, -7.445448E-02, 4.235186E-05, 1.049340E-07, 1.049340E-07, 4.235810E-05
30500000000, 6.814156E-02, -8.120904E-02, 4.237529E-05, 1.051283E-07, 1.051283E-07, 4.233821E-05
30750000000, 5.917913E-02, -8.735192E-02, 4.239774E-05, 1.000880E-07, 1.000880E-07, 4.231781E-05
31000000000, 4.942456E-02, -9.225308E-02, 4.242024E-05, 9.120344E-08, 9.120344E-08, 4.229886E-05
31250000000, 3.956746E-02, -9.621706E-02, 4.243968E-05, 7.800108E-08, 7.800108E-08, 4.228208E-05
31500000000, 2.897329E-02, -9.924108E-02, 4.245694E-05, 6.041616E-08, 6.041616E-08, 4.226764E-05
